Order ID,Order Date,Customer ID,Product ID,Quantity,Year,Month,Month-Year,Quarter,Day,order_Size,Customer Name,City,Country,Loyalty Card,Coffee Type,Roast Type,Size,Unit Price,Price per 100g,Profit,Size_Label,Total_Order_Value,Total_Profit
AMB-93600-000,2019-05-14,64435-53100-WM,A-L-2.5,1,2019,5,2019-05,2,14,Single,Tomasina Cotmore,Reston,United States,No,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995,X-Large,29.784999999999997,2.6806499999999995
FEP-36895-658,2019-04-08,44699-43836-UH,R-L-0.2,6,2019,4,2019-04,2,8,Medium,Yuma Skipsey,Charlton,United Kingdom,No,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,Small,21.509999999999998,1.2905999999999997
RXW-91413-276,2020-08-15,29588-35679-RG,R-D-2.5,2,2020,8,2020-08,3,15,Small,Nicko Corps,Columbia,United States,No,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999,X-Large,41.169999999999995,2.4701999999999997
RXW-91413-276,2020-08-15,29588-35679-RG,R-M-0.5,1,2020,8,2020-08,3,15,Single,Nicko Corps,Columbia,United States,No,Rob,M,0.5,5.97,1.194,0.35819999999999996,Medium,5.97,0.35819999999999996
SDB-77492-188,2022-05-05,64815-54078-HH,E-L-1,5,2022,5,2022-05,2,5,Medium,Feliks Babber,Phoenix,United States,Yes,Exc,L,1.0,14.85,1.4849999999999999,1.6335,Large,74.25,8.1675
RZN-65182-395,2021-03-27,59572-41990-XY,L-M-1,6,2021,3,2021-03,1,27,Medium,Kaja Loxton,Miami,United States,No,Lib,M,1.0,14.55,1.455,1.8915000000000002,Large,87.30000000000001,11.349
HDQ-86094-507,2019-04-27,32481-61533-ZJ,E-D-1,6,2019,4,2019-04,2,27,Medium,Parker Tofful,Fresno,United States,Yes,Exc,D,1.0,12.15,1.215,1.3365,Large,72.9,8.019
YXO-79631-417,2021-09-25,31587-92570-HL,L-D-0.5,1,2021,9,2021-09,3,25,Single,Casi Gwinnett,Anaheim,United States,No,Lib,D,0.5,7.77,1.5539999999999998,1.0101,Medium,7.77,1.0101
SNF-57032-096,2020-02-13,93832-04799-ID,E-D-0.5,6,2020,2,2020-02,1,13,Medium,Saree Ellesworth,Newport News,United States,No,Exc,D,0.5,7.29,1.458,0.8019000000000001,Medium,43.74,4.811400000000001
DGL-29648-995,2021-07-16,59367-30821-ZQ,L-M-0.2,2,2021,7,2021-07,3,16,Small,Silvio Iorizzi,Spartanburg,United States,Yes,Lib,M,0.2,4.365,2.1825,0.56745,Small,8.73,1.1349
GPU-65651-504,2022-05-11,83947-45528-ET,E-M-2.5,2,2022,5,2022-05,2,11,Small,Leesa Flaonier,Staten Island,United States,No,Exc,M,2.5,31.624999999999996,1.265,3.47875,X-Large,63.24999999999999,6.9575
OJU-34452-896,2019-02-04,60799-92593-CX,E-L-0.5,1,2019,2,2019-02,1,4,Single,Abba Pummell,Las Vegas,United States,Yes,Exc,L,0.5,8.91,1.782,0.9801,Medium,8.91,0.9801
GZS-50547-887,2019-02-05,61600-55136-UM,E-D-1,2,2019,2,2019-02,1,5,Small,Corinna Catcheside,Salt Lake City,United States,Yes,Exc,D,1.0,12.15,1.215,1.3365,Large,24.3,2.673
ESR-54041-053,2022-05-24,59771-90302-OF,A-L-0.5,6,2022,5,2022-05,2,24,Medium,Cortney Gibbonson,Seattle,United States,Yes,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999,Medium,46.62,4.195799999999999
OGD-10781-526,2020-10-04,16880-78077-FB,R-L-0.5,6,2020,10,2020-10,4,4,Medium,Terri Farra,Odessa,United States,No,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,Medium,43.019999999999996,2.5811999999999995
FVH-29271-315,2022-06-30,74415-50873-FC,A-D-0.5,3,2022,6,2022-06,2,30,Small,Corney Curme,Castleknock,Ireland,Yes,Ara,D,0.5,5.97,1.194,0.5373,Medium,17.91,1.6118999999999999
BNZ-20544-633,2020-10-21,31798-95707-NR,L-L-0.5,4,2020,10,2020-10,4,21,Medium,Gothart Bamfield,Irving,United States,Yes,Lib,L,0.5,9.51,1.902,1.2363,Medium,38.04,4.9452
FUX-85791-078,2020-10-16,59122-08794-WT,A-M-0.2,2,2020,10,2020-10,4,16,Small,Waylin Hollingdale,Dayton,United States,Yes,Ara,M,0.2,3.375,1.6875,0.30374999999999996,Small,6.75,0.6074999999999999
YXP-20078-116,2020-09-23,37238-52421-JJ,R-M-0.5,1,2020,9,2020-09,3,23,Single,Judd De Leek,Grand Rapids,United States,Yes,Rob,M,0.5,5.97,1.194,0.35819999999999996,Medium,5.97,0.35819999999999996
VQV-59984-866,2019-03-08,48854-01899-FN,R-D-0.2,3,2019,3,2019-03,1,8,Small,Vanya Skullet,Balally,Ireland,No,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,Small,8.055,0.4832999999999999
JEH-37276-048,2021-06-30,80896-38819-DW,A-L-0.5,3,2021,6,2021-06,2,30,Small,Jany Rudeforth,Tullyallen,Ireland,Yes,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999,Medium,23.31,2.0978999999999997
VYD-28555-589,2019-08-13,29814-01459-RC,R-L-0.5,6,2019,8,2019-08,3,13,Medium,Ashbey Tomaszewski,Sutton,United Kingdom,Yes,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,Medium,43.019999999999996,2.5811999999999995
WUG-76466-650,2021-02-22,43439-94003-DW,L-D-0.5,3,2021,2,2021-02,1,22,Small,Flynn Antony,Birmingham,United States,No,Lib,D,0.5,7.77,1.5539999999999998,1.0101,Medium,23.31,3.0303
RJV-08261-583,2022-03-26,48497-29281-FE,A-D-0.2,5,2022,3,2022-03,1,26,Medium,Pren Bess,Los Angeles,United States,Yes,Ara,D,0.2,2.985,1.4925,0.26865,Small,14.924999999999999,1.34325
PMR-56062-609,2020-01-10,43605-12616-YH,E-D-0.5,3,2020,1,2020-01,1,10,Small,Elka Windress,Baltimore,United States,No,Exc,D,0.5,7.29,1.458,0.8019000000000001,Medium,21.87,2.4057000000000004
XLD-12920-505,2019-05-01,21907-75962-VB,E-L-0.5,6,2019,5,2019-05,2,1,Medium,Marty Kidstoun,Harrisburg,United States,Yes,Exc,L,0.5,8.91,1.782,0.9801,Medium,53.46,5.880599999999999
UBW-50312-037,2020-02-09,69503-12127-YD,A-L-2.5,4,2020,2,2020-02,1,9,Medium,Nickey Dimbleby,Dallas,United States,No,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995,X-Large,119.13999999999999,10.722599999999998
QAW-05889-019,2021-12-29,68810-07329-EU,L-M-0.5,5,2021,12,2021-12,4,29,Medium,Virgil Baumadier,Kansas City,United States,Yes,Lib,M,0.5,8.73,1.746,1.1349,Medium,43.650000000000006,5.6745
EPT-12715-397,2020-09-09,08478-75251-OG,A-D-0.2,6,2020,9,2020-09,3,9,Medium,Lenore Messenbird,Springfield,United States,Yes,Ara,D,0.2,2.985,1.4925,0.26865,Small,17.91,1.6118999999999999
DHT-93810-053,2021-09-16,17005-82030-EA,E-L-1,5,2021,9,2021-09,3,16,Medium,Shirleen Welds,New Haven,United States,Yes,Exc,L,1.0,14.85,1.4849999999999999,1.6335,Large,74.25,8.1675
DMY-96037-963,2020-10-26,42179-95059-DO,L-D-0.2,3,2020,10,2020-10,4,26,Small,Maisie Sarvar,Lawrenceville,United States,Yes,Lib,D,0.2,3.885,1.9425,0.50505,Small,11.655,1.51515
MBM-55936-917,2019-03-12,55989-39849-WO,L-D-0.5,3,2019,3,2019-03,1,12,Small,Andrej Havick,Asheville,United States,Yes,Lib,D,0.5,7.77,1.5539999999999998,1.0101,Medium,23.31,3.0303
TPA-93614-840,2021-02-18,28932-49296-TM,E-D-0.5,2,2021,2,2021-02,1,18,Small,Sloan Diviny,Saint Paul,United States,Yes,Exc,D,0.5,7.29,1.458,0.8019000000000001,Medium,14.58,1.6038000000000001
WDM-77521-710,2020-10-29,86144-10144-CB,A-M-0.5,2,2020,10,2020-10,4,29,Small,Itch Norquoy,Minneapolis,United States,No,Ara,M,0.5,6.75,1.35,0.6074999999999999,Medium,13.5,1.2149999999999999
EIP-19142-462,2021-09-06,60973-72562-DQ,E-L-1,6,2021,9,2021-09,3,6,Medium,Anson Iddison,Santa Ana,United States,No,Exc,L,1.0,14.85,1.4849999999999999,1.6335,Large,89.1,9.801
EIP-19142-462,2021-09-06,60973-72562-DQ,A-L-0.2,1,2021,9,2021-09,3,6,Single,Anson Iddison,Santa Ana,United States,No,Ara,L,0.2,3.885,1.9425,0.34964999999999996,Small,3.885,0.34964999999999996
ZZL-76364-387,2020-09-09,11263-86515-VU,R-L-2.5,4,2020,9,2020-09,3,9,Medium,Randal Longfield,Minneapolis,United States,No,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998,X-Large,109.93999999999998,6.596399999999999
GMF-18638-786,2021-09-26,60004-62976-NI,L-D-0.5,6,2021,9,2021-09,3,26,Medium,Gregorius Kislingbury,Washington,United States,Yes,Lib,D,0.5,7.77,1.5539999999999998,1.0101,Medium,46.62,6.0606
TDJ-20844-787,2020-11-05,77876-28498-HI,A-L-0.5,5,2020,11,2020-11,4,5,Medium,Xenos Gibbons,San Bernardino,United States,No,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999,Medium,38.849999999999994,3.4964999999999997
BWK-39400-446,2019-09-12,61302-06948-EH,L-D-0.5,4,2019,9,2019-09,3,12,Medium,Fleur Parres,Rochester,United States,Yes,Lib,D,0.5,7.77,1.5539999999999998,1.0101,Medium,31.08,4.0404
LCB-02099-995,2019-07-31,06757-96251-UH,A-D-0.2,6,2019,7,2019-07,3,31,Medium,Gran Sibray,Vancouver,United States,Yes,Ara,D,0.2,2.985,1.4925,0.26865,Small,17.91,1.6118999999999999
UBA-43678-174,2019-03-15,44530-75983-OD,E-D-2.5,6,2019,3,2019-03,1,15,Medium,Ingelbert Hotchkin,Preston,United Kingdom,No,Exc,D,2.5,27.945,1.1178,3.07395,X-Large,167.67000000000002,18.4437
UDH-24280-432,2021-05-16,44865-58249-RY,L-L-1,4,2021,5,2021-05,2,16,Medium,Neely Broadberrie,Washington,United States,No,Lib,L,1.0,15.85,1.585,2.0605,Large,63.4,8.242
IDQ-20193-502,2019-05-06,36021-61205-DF,L-M-0.2,2,2019,5,2019-05,2,6,Small,Rutger Pithcock,Knoxville,United States,Yes,Lib,M,0.2,4.365,2.1825,0.56745,Small,8.73,1.1349
DJG-14442-608,2019-02-06,75716-12782-SS,R-D-1,3,2019,2,2019-02,1,6,Small,Gale Croysdale,Charleston,United States,Yes,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,Large,26.849999999999998,1.6109999999999998
DWB-61381-370,2021-04-09,11812-00461-KH,L-L-0.2,2,2021,4,2021-04,2,9,Small,Benedetto Gozzett,Dallas,United States,No,Lib,L,0.2,4.755,2.3775,0.61815,Small,9.51,1.2363
FRD-17347-990,2020-05-20,46681-78850-ZW,A-D-1,4,2020,5,2020-05,2,20,Medium,Tania Craggs,Whitegate,Ireland,No,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,Large,39.8,3.5819999999999994
YPP-27450-525,2020-12-02,01932-87052-KO,E-M-0.5,3,2020,12,2020-12,4,2,Small,Leonie Cullrford,Chico,United States,Yes,Exc,M,0.5,8.25,1.65,0.9075,Medium,24.75,2.7225
EFC-39577-424,2021-08-08,16046-34805-ZF,E-M-1,5,2021,8,2021-08,3,8,Medium,Auguste Rizon,Little Rock,United States,Yes,Exc,M,1.0,13.75,1.375,1.5125,Large,68.75,7.5625
LAW-80062-016,2022-02-03,34546-70516-LR,E-M-0.5,6,2022,2,2022-02,1,3,Medium,Lorin Guerrazzi,Balrothery,Ireland,No,Exc,M,0.5,8.25,1.65,0.9075,Medium,49.5,5.445
WKL-27981-758,2022-04-08,73699-93557-FZ,A-M-2.5,2,2022,4,2022-04,2,8,Small,Felice Miell,New Brunswick,United States,Yes,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,X-Large,51.74999999999999,4.657499999999999
VRT-39834-265,2021-01-07,86686-37462-CK,L-L-1,3,2021,1,2021-01,1,7,Small,Hamish Skeech,Valleymount,Ireland,Yes,Lib,L,1.0,15.85,1.585,2.0605,Large,47.55,6.181500000000001
QTC-71005-730,2021-09-02,14298-02150-KH,A-L-0.2,4,2021,9,2021-09,3,2,Medium,Giordano Lorenzin,San Francisco,United States,No,Ara,L,0.2,3.885,1.9425,0.34964999999999996,Small,15.54,1.3985999999999998
TNX-09857-717,2021-11-04,48675-07824-HJ,L-M-1,6,2021,11,2021-11,4,4,Medium,Harwilll Bishell,Lafayette,United States,Yes,Lib,M,1.0,14.55,1.455,1.8915000000000002,Large,87.30000000000001,11.349
JZV-43874-185,2021-08-02,18551-80943-YQ,A-M-1,5,2021,8,2021-08,3,2,Medium,Freeland Missenden,San Diego,United States,Yes,Ara,M,1.0,11.25,1.125,1.0125,Large,56.25,5.0625
ICF-17486-106,2020-01-27,19196-09748-DB,L-L-2.5,1,2020,1,2020-01,1,27,Single,Waylan Springall,Alhambra,United States,Yes,Lib,L,2.5,36.455,1.4582,4.7391499999999995,X-Large,36.455,4.7391499999999995
BMK-49520-383,2019-12-03,72233-08665-IP,R-L-0.2,3,2019,12,2019-12,4,3,Small,Kiri Avramow,Tyler,United States,Yes,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,Small,10.754999999999999,0.6452999999999999
HTS-15020-632,2019-08-06,53817-13148-RK,R-M-0.2,3,2019,8,2019-08,3,6,Small,Gregg Hawkyens,Lafayette,United States,No,Rob,M,0.2,2.985,1.4925,0.17909999999999998,Small,8.955,0.5372999999999999
YLE-18247-749,2020-03-11,92227-49331-QR,A-L-0.5,3,2020,3,2020-03,1,11,Small,Reggis Pracy,Dayton,United States,Yes,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999,Medium,23.31,2.0978999999999997
KJJ-12573-591,2021-09-18,12997-41076-FQ,A-L-2.5,1,2021,9,2021-09,3,18,Single,Paula Denis,Phoenix,United States,Yes,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995,X-Large,29.784999999999997,2.6806499999999995
RGU-43561-950,2020-11-07,44220-00348-MB,A-L-2.5,5,2020,11,2020-11,4,7,Medium,Broderick McGilvra,Sacramento,United States,Yes,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995,X-Large,148.92499999999998,13.403249999999998
JSN-73975-443,2022-06-27,93047-98331-DD,L-M-0.5,1,2022,6,2022-06,2,27,Single,Annabella Danzey,Lincoln,United States,Yes,Lib,M,0.5,8.73,1.746,1.1349,Medium,8.73,1.1349
WNR-71736-993,2020-02-05,16880-78077-FB,L-D-0.5,4,2020,2,2020-02,1,5,Medium,Terri Farra,Odessa,United States,No,Lib,D,0.5,7.77,1.5539999999999998,1.0101,Medium,31.08,4.0404
WNR-71736-993,2020-02-05,16880-78077-FB,A-D-2.5,6,2020,2,2020-02,1,5,Medium,Terri Farra,Odessa,United States,No,Ara,D,2.5,22.884999999999998,0.9153999999999999,2.0596499999999995,X-Large,137.31,12.357899999999997
HNI-91338-546,2020-02-07,67285-75317-XI,A-D-0.5,5,2020,2,2020-02,1,7,Medium,Nevins Glowacz,Madison,United States,No,Ara,D,0.5,5.97,1.194,0.5373,Medium,29.849999999999998,2.6865
CYH-53243-218,2020-12-18,88167-57964-PH,R-M-0.5,3,2020,12,2020-12,4,18,Small,Adelice Isabell,Charleston,United States,No,Rob,M,0.5,5.97,1.194,0.35819999999999996,Medium,17.91,1.0745999999999998
SVD-75407-177,2021-08-23,16106-36039-QS,E-L-0.5,3,2021,8,2021-08,3,23,Small,Yulma Dombrell,Little Rock,United States,Yes,Exc,L,0.5,8.91,1.782,0.9801,Medium,26.73,2.9402999999999997
NVN-66443-451,2021-08-20,98921-82417-GN,R-D-1,2,2021,8,2021-08,3,20,Small,Alric Darth,Anchorage,United States,No,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,Large,17.9,1.0739999999999998
JUA-13580-095,2019-04-01,55265-75151-AK,R-L-0.2,4,2019,4,2019-04,2,1,Medium,Manuel Darrigoe,Longwood,Ireland,Yes,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,Small,14.339999999999998,0.8603999999999998
ACY-56225-839,2021-01-28,47386-50743-FG,A-M-2.5,3,2021,1,2021-01,1,28,Small,Kynthia Berick,San Francisco,United States,Yes,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,X-Large,77.62499999999999,6.986249999999998
QBB-07903-622,2019-10-21,32622-54551-UC,R-L-1,5,2019,10,2019-10,4,21,Medium,Minetta Ackrill,Warren,United States,No,Rob,L,1.0,11.95,1.1949999999999998,0.717,Large,59.75,3.585
JLJ-81802-619,2021-06-20,16880-78077-FB,A-L-1,6,2021,6,2021-06,2,20,Medium,Terri Farra,Odessa,United States,No,Ara,L,1.0,12.95,1.295,1.1655,Large,77.69999999999999,6.993
HFT-77191-168,2021-11-04,48419-02347-XP,R-D-0.2,2,2021,11,2021-11,4,4,Small,Melosa Kippen,Jackson,United States,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,Small,5.369999999999999,0.32219999999999993
SZR-35951-530,2021-04-05,14121-20527-OJ,E-D-2.5,3,2021,4,2021-04,2,5,Small,Witty Ranson,Kildare,Ireland,Yes,Exc,D,2.5,27.945,1.1178,3.07395,X-Large,83.83500000000001,9.22185
IKL-95976-565,2019-12-09,53486-73919-BQ,A-M-1,2,2019,12,2019-12,4,9,Small,Rod Gowdie,Milwaukee,United States,No,Ara,M,1.0,11.25,1.125,1.0125,Large,22.5,2.025
XEY-48929-474,2022-01-02,21889-94615-WT,L-M-2.5,6,2022,1,2022-01,1,2,Medium,Lemuel Rignold,Sacramento,United States,Yes,Lib,M,2.5,33.464999999999996,1.3385999999999998,4.3504499999999995,X-Large,200.78999999999996,26.1027
SQT-07286-736,2019-12-08,87726-16941-QW,A-M-1,6,2019,12,2019-12,4,8,Medium,Nevsa Fields,Boston,United States,No,Ara,M,1.0,11.25,1.125,1.0125,Large,67.5,6.074999999999999
QDU-45390-361,2021-11-28,03677-09134-BC,E-M-0.5,1,2021,11,2021-11,4,28,Single,Chance Rowthorn,Topeka,United States,No,Exc,M,0.5,8.25,1.65,0.9075,Medium,8.25,0.9075
RUJ-30649-712,2022-03-11,93224-71517-WV,L-L-0.2,2,2022,3,2022-03,1,11,Small,Orly Ryland,Fargo,United States,Yes,Lib,L,0.2,4.755,2.3775,0.61815,Small,9.51,1.2363
WSV-49732-075,2021-01-17,76263-95145-GJ,L-D-2.5,1,2021,1,2021-01,1,17,Single,Willabella Abramski,Houston,United States,No,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,X-Large,29.784999999999997,3.8720499999999998
VJF-46305-323,2019-01-18,68555-89840-GZ,L-D-0.5,2,2019,1,2019-01,1,18,Small,Morgen Seson,Seattle,United States,No,Lib,D,0.5,7.77,1.5539999999999998,1.0101,Medium,15.54,2.0202
CXD-74176-600,2019-04-07,70624-19112-AO,E-L-0.5,4,2019,4,2019-04,2,7,Medium,Chickie Ragless,Caherconlish,Ireland,No,Exc,L,0.5,8.91,1.782,0.9801,Medium,35.64,3.9204
ADX-50674-975,2021-02-03,58916-61837-QH,A-M-2.5,4,2021,2,2021-02,1,3,Medium,Freda Hollows,Buffalo,United States,Yes,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,X-Large,103.49999999999999,9.314999999999998
RRP-51647-420,2019-04-18,89292-52335-YZ,E-D-1,3,2019,4,2019-04,2,18,Small,Livy Lathleiff,Shankill,Ireland,Yes,Exc,D,1.0,12.15,1.215,1.3365,Large,36.45,4.0095
PKJ-99134-523,2021-07-07,77284-34297-YY,R-L-0.5,5,2021,7,2021-07,3,7,Medium,Koralle Heads,Bethlehem,United States,No,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,Medium,35.849999999999994,2.151
FZQ-29439-457,2021-02-23,50449-80974-BZ,E-L-0.2,5,2021,2,2021-02,1,23,Medium,Theo Bowne,Watergrasshill,Ireland,Yes,Exc,L,0.2,4.455,2.2275,0.49005,Small,22.275,2.45025
USN-68115-161,2021-08-10,08120-16183-AW,E-M-0.2,6,2021,8,2021-08,3,10,Medium,Rasia Jacquemard,Monasterevin,Ireland,No,Exc,M,0.2,4.125,2.0625,0.45375,Small,24.75,2.7225
IXU-20263-532,2019-11-15,68044-89277-ML,L-M-2.5,2,2019,11,2019-11,4,15,Small,Kizzie Warman,Sandyford,Ireland,Yes,Lib,M,2.5,33.464999999999996,1.3385999999999998,4.3504499999999995,X-Large,66.92999999999999,8.700899999999999
CBT-15092-420,2019-12-17,71364-35210-HS,L-M-0.5,1,2019,12,2019-12,4,17,Single,Wain Cholomin,Birmingham,United Kingdom,Yes,Lib,M,0.5,8.73,1.746,1.1349,Medium,8.73,1.1349
PKQ-46841-696,2020-03-18,37177-68797-ON,R-M-0.5,3,2020,3,2020-03,1,18,Small,Arleen Braidman,Phoenix,United States,No,Rob,M,0.5,5.97,1.194,0.35819999999999996,Medium,17.91,1.0745999999999998
XDU-05471-219,2022-06-06,60308-06944-GS,R-L-0.5,1,2022,6,2022-06,2,6,Single,Pru Durban,Longford,Ireland,No,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,Medium,7.169999999999999,0.4301999999999999
NID-20149-329,2021-05-20,49888-39458-PF,R-D-0.2,2,2021,5,2021-05,2,20,Small,Antone Harrold,Toledo,United States,No,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,Small,5.369999999999999,0.32219999999999993
SVU-27222-213,2021-01-11,60748-46813-DZ,L-L-0.2,5,2021,1,2021-01,1,11,Medium,Sim Pamphilon,Ballylinan,Ireland,No,Lib,L,0.2,4.755,2.3775,0.61815,Small,23.775,3.09075
RWI-84131-848,2019-02-22,16385-11286-NX,R-D-2.5,2,2019,2,2019-02,1,22,Small,Mohandis Spurden,Charlotte,United States,Yes,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999,X-Large,41.169999999999995,2.4701999999999997
GUU-40666-525,2021-11-24,68555-89840-GZ,A-L-0.2,3,2021,11,2021-11,4,24,Small,Morgen Seson,Seattle,United States,No,Ara,L,0.2,3.885,1.9425,0.34964999999999996,Small,11.655,1.0489499999999998
SCN-51395-066,2022-01-18,72164-90254-EJ,L-L-0.5,4,2022,1,2022-01,1,18,Medium,Nalani Pirrone,Wilkes Barre,United States,No,Lib,L,0.5,9.51,1.902,1.2363,Medium,38.04,4.9452
ULA-24644-321,2021-08-13,67010-92988-CT,R-D-2.5,4,2021,8,2021-08,3,13,Medium,Reube Cawley,Ballyboden,Ireland,Yes,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999,X-Large,82.33999999999999,4.9403999999999995
EOL-92666-762,2020-01-11,15776-91507-GT,L-L-0.2,2,2020,1,2020-01,1,11,Small,Stan Barribal,Bagenalstown,Ireland,Yes,Lib,L,0.2,4.755,2.3775,0.61815,Small,9.51,1.2363
AJV-18231-334,2020-07-05,23473-41001-CD,R-D-2.5,2,2020,7,2020-07,3,5,Small,Agnes Adamides,Liverpool,United Kingdom,No,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999,X-Large,41.169999999999995,2.4701999999999997
ZQI-47236-301,2019-07-25,23446-47798-ID,L-L-0.5,5,2019,7,2019-07,3,25,Medium,Carmelita Thowes,Rochester,United States,No,Lib,L,0.5,9.51,1.902,1.2363,Medium,47.55,6.1815
ZCR-15721-658,2022-05-26,28327-84469-ND,A-M-1,4,2022,5,2022-05,2,26,Medium,Rodolfo Willoway,Tucson,United States,No,Ara,M,1.0,11.25,1.125,1.0125,Large,45.0,4.05
QEW-47945-682,2020-01-10,42466-87067-DT,L-L-0.2,5,2020,1,2020-01,1,10,Medium,Alvis Elwin,Minneapolis,United States,No,Lib,L,0.2,4.755,2.3775,0.61815,Small,23.775,3.09075
PSY-45485-542,2019-05-17,62246-99443-HF,R-D-0.5,3,2019,5,2019-05,2,17,Small,Araldo Bilbrook,Ashbourne,Ireland,Yes,Rob,D,0.5,5.369999999999999,1.0739999999999998,0.32219999999999993,Medium,16.11,0.9665999999999998
BAQ-74241-156,2020-07-24,99869-55718-UU,R-D-0.2,4,2020,7,2020-07,3,24,Medium,Ransell McKall,Bristol,United Kingdom,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,Small,10.739999999999998,0.6443999999999999
BVU-77367-451,2020-10-20,77421-46059-RY,A-D-1,5,2020,10,2020-10,4,20,Medium,Borg Daile,Atlanta,United States,Yes,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,Large,49.75,4.477499999999999
TJE-91516-344,2019-09-22,49894-06550-OQ,E-M-1,2,2019,9,2019-09,3,22,Small,Adolphe Treherne,Farranacoush,Ireland,No,Exc,M,1.0,13.75,1.375,1.5125,Large,27.5,3.025
LIS-96202-702,2020-06-07,72028-63343-SU,L-D-2.5,4,2020,6,2020-06,2,7,Medium,Annetta Brentnall,East End,United Kingdom,No,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,X-Large,119.13999999999999,15.488199999999999
VIO-27668-766,2019-12-15,10074-20104-NN,R-D-2.5,1,2019,12,2019-12,4,15,Single,Dick Drinkall,Knoxville,United States,Yes,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999,X-Large,20.584999999999997,1.2350999999999999
ZVG-20473-043,2020-12-06,71769-10219-IM,A-D-0.2,3,2020,12,2020-12,4,6,Small,Dagny Kornel,Saginaw,United States,Yes,Ara,D,0.2,2.985,1.4925,0.26865,Small,8.955,0.8059499999999999
KGZ-56395-231,2021-12-06,22221-71106-JD,A-D-0.5,1,2021,12,2021-12,4,6,Single,Rhona Lequeux,Saint Augustine,United States,No,Ara,D,0.5,5.97,1.194,0.5373,Medium,5.97,0.5373
CUU-92244-729,2020-07-11,99735-44927-OL,E-M-1,3,2020,7,2020-07,3,11,Small,Julius Mccaull,San Rafael,United States,Yes,Exc,M,1.0,13.75,1.375,1.5125,Large,41.25,4.5375
EHE-94714-312,2021-06-28,27132-68907-RC,E-L-0.2,5,2021,6,2021-06,2,28,Medium,Ailey Brash,Flushing,United States,Yes,Exc,L,0.2,4.455,2.2275,0.49005,Small,22.275,2.45025
RTL-16205-161,2022-04-05,90440-62727-HI,A-M-0.5,1,2022,4,2022-04,2,5,Single,Alberto Hutchinson,Lawrenceville,United States,Yes,Ara,M,0.5,6.75,1.35,0.6074999999999999,Medium,6.75,0.6074999999999999
GTS-22482-014,2022-03-24,36769-16558-SX,L-M-2.5,4,2022,3,2022-03,1,24,Medium,Lamond Gheeraert,Topeka,United States,Yes,Lib,M,2.5,33.464999999999996,1.3385999999999998,4.3504499999999995,X-Large,133.85999999999999,17.401799999999998
DYG-25473-881,2020-02-08,10138-31681-SD,A-D-0.2,2,2020,2,2020-02,1,8,Small,Roxine Drivers,Shawnee Mission,United States,No,Ara,D,0.2,2.985,1.4925,0.26865,Small,5.97,0.5373
HTR-21838-286,2022-02-11,24669-76297-SF,A-L-1,2,2022,2,2022-02,1,11,Small,Heloise Zeal,Seattle,United States,No,Ara,L,1.0,12.95,1.295,1.1655,Large,25.9,2.331
KYG-28296-920,2020-07-02,78050-20355-DI,E-M-2.5,1,2020,7,2020-07,3,2,Single,Granger Smallcombe,Kilkenny,Ireland,Yes,Exc,M,2.5,31.624999999999996,1.265,3.47875,X-Large,31.624999999999996,3.47875
